,name,y_true,y_pred
1361,GCN,2,2
1362,GCN,3,1
1363,GCN,3,1
1364,GCN,1,1
1365,GCN,2,2
1366,GCN,1,1
1367,GCN,2,1
1368,GCN,3,1
1369,GCN,2,1
1370,GCN,3,1
1371,GCN,5,2
1372,GCN,1,1
1373,GCN,2,1
1374,GCN,2,1
1375,GCN,2,1
1376,GCN,3,1
1377,GCN,4,1
1378,GCN,1,2
1379,GCN,1,1
1380,GCN,5,1
1381,GCN,1,1
1382,GCN,3,1
1383,GCN,2,1
1384,GCN,1,2
1385,GCN,1,1
1386,GCN,2,1
1387,GCN,2,2
1388,GCN,1,2
1389,GCN,1,2
1390,GCN,2,1
1391,GCN,1,1
1392,GCN,1,1
1393,GCN,5,2
1394,GCN,2,2
1395,GCN,1,1
1396,GCN,4,2
1397,GCN,3,1
1398,GCN,5,1
1399,GCN,5,1
1400,GCN,5,1
1401,GCN,1,1
1402,GCN,2,1
1403,GCN,2,1
1404,GCN,1,1
1405,GCN,2,1
1406,GCN,4,1
1407,GCN,2,1
1408,GCN,5,1
1409,GCN,3,2
1410,GCN,1,2
1411,GCN,3,1
1412,GCN,5,1
1413,GCN,1,1
1414,GCN,4,1
1415,GCN,1,1
1416,GCN,1,1
1417,GCN,1,1
1418,GCN,2,1
1419,GCN,2,2
1420,GCN,1,2
1421,GCN,3,1
1422,GCN,2,2
1423,GCN,1,1
1424,GCN,1,2
1425,GCN,1,1
1426,GCN,1,1
1427,GCN,1,1
1428,GCN,3,1
1429,GCN,3,2
1430,GCN,1,1
1431,GCN,1,1
1432,GCN,2,1
1433,GCN,3,1
1434,GCN,3,1
1435,GCN,1,2
1436,GCN,2,1
1437,GCN,3,1
1438,GCN,2,1
1439,GCN,5,1
1440,GCN,1,1
1441,GCN,3,1
1442,GCN,5,1
1443,GCN,2,1
1444,GCN,1,2
1445,GCN,2,1
1446,GCN,3,1
1447,GCN,5,2
1448,GCN,2,1
1449,GCN,1,1
1450,GCN,2,2
1451,GCN,3,2
1452,GCN,4,2
1453,GCN,3,2
1454,GCN,1,1
1455,GCN,1,1
1456,GCN,3,1
1457,GCN,1,1
1458,GCN,1,1
1459,GCN,1,1
1460,GCN,1,1
1461,GCN,1,1
1462,GCN,2,1
1463,GCN,1,1
1464,GCN,1,1
1465,GCN,1,2
1466,GCN,1,1
1467,GCN,4,2
1468,GCN,3,2
1469,GCN,1,2
1470,GCN,3,2
1471,GCN,4,1
1472,GCN,1,2
1473,GCN,1,2
1474,GCN,1,1
1475,GCN,1,1
1476,GCN,5,2
1477,GCN,2,2
1478,GCN,1,2
1479,GCN,3,1
1480,GCN,1,1
1481,GCN,2,2
1482,GCN,2,2
1483,GCN,2,2
1484,GCN,2,1
1485,GCN,5,2
1486,GCN,4,1
1487,GCN,1,1
1488,GCN,2,1
1489,GCN,2,2
1490,GCN,1,1
1491,GCN,1,2
1492,GCN,2,2
1493,GCN,1,2
1494,GCN,1,1
1495,GCN,3,2
1496,GCN,1,2
1497,GCN,4,1
1498,GCN,2,1
1499,GCN,3,1
1500,GCN,2,2
1501,GCN,4,1
1502,GCN,2,1
1503,GCN,2,2
1504,GCN,4,3
1505,GCN,1,2
1506,GCN,1,2
1507,GCN,2,2
1508,GCN,4,1
1509,GCN,5,2
1510,GCN,1,2
1511,GCN,1,1
1512,GCN,4,2
1513,GCN,3,3
1514,GCN,1,2
1515,GCN,4,1
1516,GCN,4,1
1517,GCN,1,1
1518,GCN,1,2
1519,GCN,2,1
1520,GCN,4,1
1521,GCN,2,2
1522,GCN,3,1
1523,GCN,1,1
1524,GCN,1,2
1525,GCN,2,1
1526,GCN,1,1
1527,GCN,2,2
1528,GCN,1,1
1529,GCN,2,1
1530,GCN,2,1
1531,GCN,2,2
1532,GCN,1,1
1533,GCN,1,1
1534,GCN,4,1
1535,GCN,1,2
1536,GCN,3,2
1537,GCN,4,1
1538,GCN,3,1
1539,GCN,3,3
1540,GCN,4,1
1541,GCN,3,3
1542,GCN,1,1
1543,GCN,2,2
1544,GCN,1,2
1545,GCN,4,1
1546,GCN,2,2
1547,GCN,1,2
1548,GCN,2,2
1549,GCN,1,1
1550,GCN,1,2
1551,GCN,1,1
1552,GCN,3,2
1553,GCN,3,1
1554,GCN,2,2
1555,GCN,1,1
1556,GCN,2,2
1557,GCN,5,2
1558,GCN,5,1
1559,GCN,2,2
1560,GCN,1,1
1561,GCN,1,2
1562,GCN,2,1
1563,GCN,3,1
1564,GCN,2,2
1565,GCN,3,2
1566,GCN,1,1
1567,GCN,1,2
1568,GCN,2,2
1569,GCN,1,2
1570,GCN,2,1
1571,GCN,2,2
1572,GCN,1,1
1573,GCN,2,2
1574,GCN,1,3
1575,GCN,1,2
1576,GCN,5,2
1577,GCN,1,1
1578,GCN,1,1
1579,GCN,2,3
1580,GCN,2,2
1581,GCN,3,1
1582,GCN,1,1
1583,GCN,3,3
1584,GCN,2,1
1585,GCN,5,2
1586,GCN,1,1
1587,GCN,2,1
1588,GCN,6,2
1589,GCN,3,1
1590,GCN,2,1
1591,GCN,6,3
1592,GCN,2,2
1593,GCN,3,2
1594,GCN,2,2
1595,GCN,2,2
1596,GCN,1,1
1597,GCN,4,1
1598,GCN,3,2
1599,GCN,1,1
1600,GCN,2,2
1601,GCN,4,2
1602,GCN,3,1
1603,GCN,1,1
1604,GCN,2,2
1605,GCN,2,2
1606,GCN,3,2
1607,GCN,2,2
1608,GCN,2,2
1609,GCN,2,2
1610,GCN,2,2
1611,GCN,2,2
1612,GCN,1,2
1613,GCN,3,2
1614,GCN,2,2
1615,GCN,2,1
1616,GCN,2,2
1617,GCN,1,2
1618,GCN,3,2
1619,GCN,3,3
1620,GCN,3,1
1621,GCN,3,1
1622,GCN,3,1
1623,GCN,1,1
1624,GCN,2,1
1625,GCN,1,2
1626,GCN,1,1
1627,GCN,2,1
1628,GCN,2,1
1629,GCN,3,2
1630,GCN,2,2
1631,GCN,3,2
1632,GCN,1,1
1633,GCN,1,3
1634,GCN,1,2
1635,GCN,1,1
1636,GCN,2,2
1637,GCN,3,1
1638,GCN,2,2
1639,GCN,1,2
1640,GCN,2,2
1641,GCN,2,1
1642,GCN,2,1
1643,GCN,5,2
1644,GCN,2,1
1645,GCN,5,2
1646,GCN,2,2
1647,GCN,2,1
1648,GCN,2,1
1649,GCN,2,1
1650,GCN,2,2
1651,GCN,1,2
1652,GCN,1,1
1653,GCN,2,1
1654,GCN,1,1
1655,GCN,2,1
1656,GCN,3,1
1657,GCN,3,2
1658,GCN,1,1
1659,GCN,2,2
1660,GCN,1,1
1661,GCN,2,1
1662,GCN,3,1
1663,GCN,2,1
1664,GCN,3,3
1665,GCN,5,2
1666,GCN,1,2
1667,GCN,2,2
1668,GCN,2,1
1669,GCN,2,1
1670,GCN,3,2
1671,GCN,4,3
1672,GCN,1,2
1673,GCN,1,1
1674,GCN,5,1
1675,GCN,1,1
1676,GCN,3,2
1677,GCN,2,1
1678,GCN,1,2
1679,GCN,1,1
1680,GCN,2,3
1681,GCN,2,2
1682,GCN,1,2
1683,GCN,1,2
1684,GCN,2,1
1685,GCN,1,1
1686,GCN,1,1
1687,GCN,5,2
1688,GCN,2,2
1689,GCN,1,2
1690,GCN,4,1
1691,GCN,3,3
1692,GCN,5,2
1693,GCN,5,2
1694,GCN,5,1
1695,GCN,1,1
1696,GCN,2,1
1697,GCN,2,2
1698,GCN,1,1
1699,GCN,2,2
1700,GCN,4,1
1701,GCN,2,1
1702,GCN,5,2
1703,GCN,3,2
1704,GCN,1,1
1705,GCN,3,1
1706,GCN,5,2
1707,GCN,1,2
1708,GCN,4,3
1709,GCN,1,1
1710,GCN,1,2
1711,GCN,1,2
1712,GCN,2,1
1713,GCN,2,2
1714,GCN,1,2
1715,GCN,3,2
1716,GCN,2,2
1717,GCN,1,2
1718,GCN,1,2
1719,GCN,1,2
1720,GCN,1,1
1721,GCN,1,1
1722,GCN,3,1
1723,GCN,3,2
1724,GCN,1,1
1725,GCN,1,1
1726,GCN,2,2
1727,GCN,3,1
1728,GCN,3,1
1729,GCN,1,2
1730,GCN,2,1
1731,GCN,3,1
1732,GCN,2,2
1733,GCN,5,2
1734,GCN,1,2
1735,GCN,3,1
1736,GCN,5,2
1737,GCN,2,2
1738,GCN,1,1
1739,GCN,2,2
1740,GCN,3,2
1741,GCN,5,2
1742,GCN,2,2
1743,GCN,1,1
1744,GCN,2,2
1745,GCN,3,2
1746,GCN,4,2
1747,GCN,3,2
1748,GCN,1,2
1749,GCN,1,1
1750,GCN,3,3
1751,GCN,1,1
1752,GCN,1,1
1753,GCN,1,1
1754,GCN,1,1
1755,GCN,1,1
1756,GCN,2,2
1757,GCN,1,1
1758,GCN,1,1
1759,GCN,1,1
1760,GCN,1,2
1761,GCN,4,1
1762,GCN,3,1
1763,GCN,1,2
1764,GCN,3,2
1765,GCN,4,2
1766,GCN,1,2
1767,GCN,1,2
1768,GCN,1,1
1769,GCN,1,3
1770,GCN,5,2
1771,GCN,2,2
1772,GCN,1,1
1773,GCN,3,1
1774,GCN,1,1
1775,GCN,2,2
1776,GCN,2,2
1777,GCN,2,2
1778,GCN,2,1
1779,GCN,5,2
1780,GCN,4,1
1781,GCN,1,1
1782,GCN,2,1
1783,GCN,2,2
1784,GCN,1,1
1785,GCN,1,2
1786,GCN,2,2
1787,GCN,1,2
1788,GCN,1,2
1789,GCN,3,2
1790,GCN,1,2
1791,GCN,4,1
1792,GCN,2,1
1793,GCN,3,1
1794,GCN,2,2
1795,GCN,4,1
1796,GCN,2,2
1797,GCN,2,2
1798,GCN,4,3
1799,GCN,1,2
1800,GCN,1,2
1801,GCN,2,2
1802,GCN,4,1
1803,GCN,5,2
1804,GCN,1,2
1805,GCN,1,1
1806,GCN,4,2
1807,GCN,3,1
1808,GCN,1,2
1809,GCN,4,1
1810,GCN,4,1
1811,GCN,1,2
1812,GCN,1,2
1813,GCN,2,1
1814,GCN,4,1
1815,GCN,2,2
1816,GCN,3,2
1817,GCN,1,1
1818,GCN,1,1
1819,GCN,2,1
1820,GCN,1,1
1821,GCN,2,2
1822,GCN,1,1
1823,GCN,2,2
1824,GCN,2,1
1825,GCN,2,2
1826,GCN,1,2
1827,GCN,1,2
1828,GCN,4,2
1829,GCN,1,2
1830,GCN,3,2
1831,GCN,4,1
1832,GCN,3,3
1833,GCN,3,1
1834,GCN,4,1
1835,GCN,3,3
1836,GCN,1,1
1837,GCN,2,2
1838,GCN,1,1
1839,GCN,4,1
1840,GCN,2,2
1841,GCN,1,2
1842,GCN,2,2
1843,GCN,1,1
1844,GCN,1,2
1845,GCN,1,1
1846,GCN,3,2
1847,GCN,3,1
1848,GCN,2,1
1849,GCN,1,1
1850,GCN,2,2
1851,GCN,5,2
1852,GCN,5,2
1853,GCN,2,2
1854,GCN,1,1
1855,GCN,1,2
1856,GCN,2,2
1857,GCN,3,1
1858,GCN,2,2
1859,GCN,3,2
1860,GCN,1,2
1861,GCN,1,2
1862,GCN,2,2
1863,GCN,1,1
1864,GCN,2,1
1865,GCN,2,2
1866,GCN,1,1
1867,GCN,2,2
1868,GCN,1,3
1869,GCN,1,2
1870,GCN,5,2
1871,GCN,1,2
1872,GCN,1,1
1873,GCN,2,1
1874,GCN,2,2
1875,GCN,3,1
1876,GCN,1,1
1877,GCN,3,3
1878,GCN,2,1
1879,GCN,5,2
1880,GCN,1,2
1881,GCN,2,1
1882,GCN,6,2
1883,GCN,3,3
1884,GCN,2,2
1885,GCN,6,1
1886,GCN,2,2
1887,GCN,3,2
1888,GCN,2,2
1889,GCN,2,2
1890,GCN,1,1
1891,GCN,4,1
1892,GCN,3,1
1893,GCN,1,1
1894,GCN,2,2
1895,GCN,4,2
1896,GCN,3,2
1897,GCN,1,1
1898,GCN,2,2
1899,GCN,2,2
1900,GCN,3,2
1901,GCN,2,2
1902,GCN,2,2
1903,GCN,2,2
1904,GCN,2,2
1905,GCN,2,2
1906,GCN,1,2
1907,GCN,3,2
1908,GCN,2,2
1909,GCN,2,1
1910,GCN,2,2
1911,GCN,1,2
1912,GCN,3,2
1913,GCN,3,3
1914,GCN,3,1
1915,GCN,3,3
1916,GCN,3,2
1917,GCN,1,1
1918,GCN,2,1
1919,GCN,1,1
1920,GCN,1,1
1921,GCN,2,2
1922,GCN,2,2
1923,GCN,3,2
1924,GCN,2,1
1925,GCN,3,1
1926,GCN,1,2
1927,GCN,1,3
1928,GCN,1,2
1929,GCN,1,2
1930,GCN,2,2
1931,GCN,3,1
1932,GCN,2,2
1933,GCN,1,2
1934,GCN,2,2
1935,GCN,2,1
1936,GCN,2,2
1937,GCN,5,2
1938,GCN,2,2
1939,GCN,5,2
1940,GCN,2,2
1941,GCN,2,2
1942,GCN,2,1
1943,GCN,2,1
1944,GCN,2,2
1945,GCN,1,2
1946,GCN,1,2
1947,GCN,2,1
1948,GCN,1,1
1949,GCN,2,1
1950,GCN,3,1
1951,GCN,3,1
1952,GCN,1,1
1953,GCN,2,2
1954,GCN,1,2
1955,GCN,2,1
1956,GCN,3,1
1957,GCN,2,2
1958,GCN,3,3
1959,GCN,5,1
1960,GCN,1,2
1961,GCN,2,2
1962,GCN,2,1
1963,GCN,2,1
1964,GCN,3,2
1965,GCN,4,3
1966,GCN,1,2
1967,GCN,1,1
1968,GCN,5,1
1969,GCN,1,1
1970,GCN,3,2
1971,GCN,2,1
1972,GCN,1,2
1973,GCN,1,2
1974,GCN,2,1
1975,GCN,2,2
1976,GCN,1,2
1977,GCN,1,2
1978,GCN,2,1
1979,GCN,1,1
1980,GCN,1,1
1981,GCN,5,2
1982,GCN,2,2
1983,GCN,1,2
1984,GCN,4,1
1985,GCN,3,3
1986,GCN,5,2
1987,GCN,5,2
1988,GCN,5,2
1989,GCN,1,1
1990,GCN,2,1
1991,GCN,2,2
1992,GCN,1,1
1993,GCN,2,2
1994,GCN,4,2
1995,GCN,2,1
1996,GCN,5,2
1997,GCN,3,2
1998,GCN,1,3
1999,GCN,3,1
2000,GCN,5,2
2001,GCN,1,2
2002,GCN,4,3
2003,GCN,1,1
2004,GCN,1,2
2005,GCN,1,2
2006,GCN,2,1
2007,GCN,2,2
2008,GCN,1,2
2009,GCN,3,2
2010,GCN,2,2
2011,GCN,1,2
2012,GCN,1,2
2013,GCN,1,1
2014,GCN,1,1
2015,GCN,1,1
2016,GCN,3,1
2017,GCN,3,2
2018,GCN,1,1
2019,GCN,1,1
2020,GCN,2,2
2021,GCN,3,1
2022,GCN,3,1
2023,GCN,1,2
2024,GCN,2,1
2025,GCN,3,1
2026,GCN,2,2
2027,GCN,5,2
2028,GCN,1,2
2029,GCN,3,1
2030,GCN,5,2
2031,GCN,2,2
2032,GCN,1,1
2033,GCN,2,2
2034,GCN,3,1
2035,GCN,5,2
2036,GCN,2,2
2037,GCN,1,2
2038,GCN,2,2
2039,GCN,3,2
2040,GCN,4,2
2041,GCN,3,1
2042,GCN,1,2
2043,GCN,1,1
2044,GCN,3,3
2045,GCN,1,3
2046,GCN,1,1
2047,GCN,1,1
2048,GCN,1,2
2049,GCN,1,1
2050,GCN,2,2
2051,GCN,1,1
2052,GCN,1,1
2053,GCN,1,1
2054,GCN,1,2
2055,GCN,4,1
2056,GCN,3,1
2057,GCN,1,1
2058,GCN,3,2
2059,GCN,4,2
2060,GCN,1,2
2061,GCN,1,5
2062,GCN,1,1
2063,GCN,1,3
2064,GCN,5,2
2065,GCN,2,2
2066,GCN,1,2
2067,GCN,3,1
2068,GCN,1,1
2069,GCN,2,2
2070,GCN,2,2
2071,GCN,2,1
2072,GCN,2,1
2073,GCN,5,2
2074,GCN,4,1
2075,GCN,1,1
2076,GCN,2,1
2077,GCN,2,2
2078,GCN,1,1
2079,GCN,1,2
2080,GCN,2,2
2081,GCN,1,1
2082,GCN,1,1
2083,GCN,3,1
2084,GCN,1,2
2085,GCN,4,1
2086,GCN,2,1
2087,GCN,3,1
2088,GCN,2,2
2089,GCN,4,1
2090,GCN,2,1
2091,GCN,2,5
2092,GCN,4,3
2093,GCN,1,2
2094,GCN,1,2
2095,GCN,2,2
2096,GCN,4,1
2097,GCN,5,2
2098,GCN,1,2
2099,GCN,1,1
2100,GCN,4,2
2101,GCN,3,1
2102,GCN,1,2
2103,GCN,4,1
2104,GCN,4,1
2105,GCN,1,2
2106,GCN,1,2
2107,GCN,2,1
2108,GCN,4,1
2109,GCN,2,2
2110,GCN,3,1
2111,GCN,1,1
2112,GCN,1,1
2113,GCN,2,1
2114,GCN,1,1
2115,GCN,2,1
2116,GCN,1,1
2117,GCN,2,1
2118,GCN,2,1
2119,GCN,2,2
2120,GCN,1,2
2121,GCN,1,1
2122,GCN,4,2
2123,GCN,1,2
2124,GCN,3,2
2125,GCN,4,1
2126,GCN,3,3
2127,GCN,3,1
2128,GCN,4,1
2129,GCN,3,3
2130,GCN,1,1
2131,GCN,2,2
2132,GCN,1,1
2133,GCN,4,1
2134,GCN,2,5
2135,GCN,1,2
2136,GCN,2,2
2137,GCN,1,1
2138,GCN,1,5
2139,GCN,1,1
2140,GCN,3,2
2141,GCN,3,1
2142,GCN,2,2
2143,GCN,1,1
2144,GCN,2,1
2145,GCN,5,2
2146,GCN,5,2
2147,GCN,2,2
2148,GCN,1,1
2149,GCN,1,2
2150,GCN,2,2
2151,GCN,3,1
2152,GCN,2,5
2153,GCN,3,2
2154,GCN,1,2
2155,GCN,1,5
2156,GCN,2,2
2157,GCN,1,1
2158,GCN,2,1
2159,GCN,2,2
2160,GCN,1,1
2161,GCN,2,2
2162,GCN,1,1
2163,GCN,1,2
2164,GCN,5,2
2165,GCN,1,1
2166,GCN,1,1
2167,GCN,2,1
2168,GCN,2,2
2169,GCN,3,1
2170,GCN,1,1
2171,GCN,3,3
2172,GCN,2,1
2173,GCN,5,5
2174,GCN,1,2
2175,GCN,2,1
2176,GCN,6,2
2177,GCN,3,3
2178,GCN,2,2
2179,GCN,6,1
2180,GCN,2,2
2181,GCN,3,2
2182,GCN,2,5
2183,GCN,2,1
2184,GCN,1,1
2185,GCN,4,1
2186,GCN,3,1
2187,GCN,1,1
2188,GCN,2,2
2189,GCN,4,5
2190,GCN,3,2
2191,GCN,1,1
2192,GCN,2,5
2193,GCN,2,2
2194,GCN,3,2
2195,GCN,2,5
2196,GCN,2,2
2197,GCN,2,2
2198,GCN,2,1
2199,GCN,2,2
2200,GCN,1,2
2201,GCN,3,2
2202,GCN,2,2
2203,GCN,2,1
2204,GCN,2,2
2205,GCN,1,2
2206,GCN,3,2
2207,GCN,3,3
2208,GCN,3,1
2209,GCN,3,3
2210,GCN,3,2
2211,GCN,1,1
2212,GCN,2,1
2213,GCN,1,1
2214,GCN,1,1
2215,GCN,2,2
2216,GCN,2,1
2217,GCN,3,2
2218,GCN,2,1
2219,GCN,3,2
2220,GCN,1,2
2221,GCN,1,1
2222,GCN,1,1
2223,GCN,1,2
2224,GCN,2,2
2225,GCN,3,1
2226,GCN,2,2
2227,GCN,1,2
2228,GCN,2,2
2229,GCN,2,1
2230,GCN,2,1
2231,GCN,5,2
2232,GCN,2,2
2233,GCN,5,2
2234,GCN,2,1
2235,GCN,2,2
2236,GCN,2,1
2237,GCN,2,1
2238,GCN,2,2
2239,GCN,1,2
2240,GCN,1,2
2241,GCN,2,1
2242,GCN,1,1
2243,GCN,2,1
2244,GCN,3,1
2245,GCN,3,1
2246,GCN,1,1
2247,GCN,2,2
2248,GCN,1,2
2249,GCN,2,1
2250,GCN,3,1
2251,GCN,2,1
2252,GCN,3,1
2253,GCN,5,1
2254,GCN,1,2
2255,GCN,2,1
2256,GCN,2,1
2257,GCN,2,1
2258,GCN,3,2
2259,GCN,4,3
2260,GCN,1,2
2261,GCN,1,1
2262,GCN,5,1
2263,GCN,1,1
2264,GCN,3,2
2265,GCN,2,1
2266,GCN,1,1
2267,GCN,1,2
2268,GCN,2,1
2269,GCN,2,5
2270,GCN,1,2
2271,GCN,1,2
2272,GCN,2,1
2273,GCN,1,1
2274,GCN,1,1
2275,GCN,5,5
2276,GCN,2,2
2277,GCN,1,2
2278,GCN,4,1
2279,GCN,3,1
2280,GCN,5,2
2281,GCN,5,2
2282,GCN,5,1
2283,GCN,1,3
2284,GCN,2,1
2285,GCN,2,2
2286,GCN,1,1
2287,GCN,2,2
2288,GCN,4,2
2289,GCN,2,1
2290,GCN,5,5
2291,GCN,3,2
2292,GCN,1,3
2293,GCN,3,1
2294,GCN,5,2
2295,GCN,1,2
2296,GCN,4,3
2297,GCN,1,1
2298,GCN,1,5
2299,GCN,1,2
2300,GCN,2,1
2301,GCN,2,1
2302,GCN,1,2
2303,GCN,3,1
2304,GCN,2,5
2305,GCN,1,2
2306,GCN,1,2
2307,GCN,1,1
2308,GCN,1,1
2309,GCN,1,1
2310,GCN,3,1
2311,GCN,3,2
2312,GCN,1,1
2313,GCN,1,1
2314,GCN,2,2
2315,GCN,3,1
2316,GCN,3,1
2317,GCN,1,5
2318,GCN,2,1
2319,GCN,3,1
2320,GCN,2,1
2321,GCN,5,2
2322,GCN,1,5
2323,GCN,3,1
2324,GCN,5,2
2325,GCN,2,2
2326,GCN,1,1
2327,GCN,2,2
2328,GCN,3,1
2329,GCN,5,5
2330,GCN,2,2
2331,GCN,1,1
2332,GCN,2,5
2333,GCN,3,2
2334,GCN,4,2
2335,GCN,3,1
2336,GCN,1,5
2337,GCN,1,1
2338,GCN,3,3
2339,GCN,1,3
2340,GCN,1,1
2341,GCN,1,1
2342,GCN,1,1
2343,GCN,1,1
2344,GCN,2,2
2345,GCN,1,3
2346,GCN,1,3
2347,GCN,1,1
2348,GCN,1,2
2349,GCN,4,1
2350,GCN,3,1
2351,GCN,1,1
2352,GCN,3,2
2353,GCN,4,1
2354,GCN,1,1
2355,GCN,1,2
2356,GCN,1,1
2357,GCN,1,1
2358,GCN,5,1
2359,GCN,2,2
2360,GCN,1,1
2361,GCN,3,2
2362,GCN,1,1
2363,GCN,2,1
2364,GCN,2,1
2365,GCN,2,1
2366,GCN,2,1
2367,GCN,5,1
2368,GCN,4,1
2369,GCN,1,1
2370,GCN,2,1
2371,GCN,2,1
2372,GCN,1,1
2373,GCN,1,1
2374,GCN,2,2
2375,GCN,1,2
2376,GCN,1,1
2377,GCN,3,2
2378,GCN,1,1
2379,GCN,4,1
2380,GCN,2,1
2381,GCN,3,1
2382,GCN,2,1
2383,GCN,4,1
2384,GCN,2,1
2385,GCN,2,1
2386,GCN,4,1
2387,GCN,1,2
2388,GCN,1,1
2389,GCN,2,1
2390,GCN,4,1
2391,GCN,5,2
2392,GCN,1,2
2393,GCN,1,1
2394,GCN,4,2
2395,GCN,3,1
2396,GCN,1,2
2397,GCN,4,1
2398,GCN,4,2
2399,GCN,1,1
2400,GCN,1,2
2401,GCN,2,1
2402,GCN,4,1
2403,GCN,2,1
2404,GCN,3,1
2405,GCN,1,1
2406,GCN,1,2
2407,GCN,2,1
2408,GCN,1,1
2409,GCN,2,1
2410,GCN,1,1
2411,GCN,2,2
2412,GCN,2,1
2413,GCN,2,2
2414,GCN,1,1
2415,GCN,1,2
2416,GCN,4,1
2417,GCN,1,2
2418,GCN,3,2
2419,GCN,4,2
2420,GCN,3,1
2421,GCN,3,1
2422,GCN,4,2
2423,GCN,3,1
2424,GCN,1,1
2425,GCN,2,2
2426,GCN,1,2
2427,GCN,4,2
2428,GCN,2,2
2429,GCN,1,1
2430,GCN,2,1
2431,GCN,1,1
2432,GCN,1,2
2433,GCN,1,2
2434,GCN,3,2
2435,GCN,3,1
2436,GCN,2,1
2437,GCN,1,1
2438,GCN,2,2
2439,GCN,5,1
2440,GCN,5,1
2441,GCN,2,2
2442,GCN,1,1
2443,GCN,1,1
2444,GCN,2,1
2445,GCN,3,1
2446,GCN,2,2
2447,GCN,3,1
2448,GCN,1,1
2449,GCN,1,1
2450,GCN,2,2
2451,GCN,1,1
2452,GCN,2,1
2453,GCN,2,2
2454,GCN,1,1
2455,GCN,2,2
2456,GCN,1,1
2457,GCN,1,1
2458,GCN,5,2
2459,GCN,1,2
2460,GCN,1,1
2461,GCN,2,1
2462,GCN,2,1
2463,GCN,3,2
2464,GCN,1,1
2465,GCN,3,1
2466,GCN,2,1
2467,GCN,5,1
2468,GCN,1,2
2469,GCN,2,1
2470,GCN,6,1
2471,GCN,3,1
2472,GCN,2,1
2473,GCN,6,1
2474,GCN,2,2
2475,GCN,3,1
2476,GCN,2,1
2477,GCN,2,2
2478,GCN,1,1
2479,GCN,4,1
2480,GCN,3,1
2481,GCN,1,1
2482,GCN,2,1
2483,GCN,4,1
2484,GCN,3,1
2485,GCN,1,1
2486,GCN,2,2
2487,GCN,2,2
2488,GCN,3,2
2489,GCN,2,2
2490,GCN,2,2
2491,GCN,2,1
2492,GCN,2,1
2493,GCN,2,2
2494,GCN,1,1
2495,GCN,3,2
2496,GCN,2,2
2497,GCN,2,1
2498,GCN,2,2
2499,GCN,1,2
2500,GCN,3,1
2501,GCN,3,1
2502,GCN,3,1
2503,GCN,3,1
2504,GCN,3,1
2505,GCN,1,2
2506,GCN,2,1
2507,GCN,1,2
2508,GCN,1,2
2509,GCN,2,1
2510,GCN,2,1
2511,GCN,3,2
2512,GCN,2,1
2513,GCN,3,2
2514,GCN,1,1
2515,GCN,1,1
2516,GCN,1,2
2517,GCN,1,2
2518,GCN,2,2
2519,GCN,3,1
2520,GCN,2,1
2521,GCN,1,2
2522,GCN,2,1
2523,GCN,2,1
2524,GCN,2,1
2525,GCN,5,1
2526,GCN,2,1
2527,GCN,5,2
2528,GCN,2,2
2529,GCN,2,1
2530,GCN,2,1
2531,GCN,2,1
2532,GCN,2,2
2533,GCN,1,1
2534,GCN,1,2
2535,GCN,2,1
2536,GCN,1,1
2537,GCN,2,1
2538,GCN,3,1
2539,GCN,3,1
2540,GCN,1,1
2541,GCN,2,2
2542,GCN,1,1
2543,GCN,2,1
2544,GCN,3,1
2545,GCN,2,1
2546,GCN,3,1
2547,GCN,5,1
2548,GCN,1,1
2549,GCN,2,1
2550,GCN,2,1
2551,GCN,2,1
2552,GCN,3,2
2553,GCN,4,1
2554,GCN,1,2
2555,GCN,1,1
2556,GCN,5,1
2557,GCN,1,1
2558,GCN,3,2
2559,GCN,2,1
2560,GCN,1,2
2561,GCN,1,1
2562,GCN,2,1
2563,GCN,2,2
2564,GCN,1,2
2565,GCN,1,2
2566,GCN,2,1
2567,GCN,1,1
2568,GCN,1,2
2569,GCN,5,2
2570,GCN,2,2
2571,GCN,1,1
2572,GCN,4,1
2573,GCN,3,1
2574,GCN,5,2
2575,GCN,5,2
2576,GCN,5,1
2577,GCN,1,1
2578,GCN,2,1
2579,GCN,2,1
2580,GCN,1,1
2581,GCN,2,1
2582,GCN,4,2
2583,GCN,2,2
2584,GCN,5,2
2585,GCN,3,2
2586,GCN,1,1
2587,GCN,3,1
2588,GCN,5,2
2589,GCN,1,1
2590,GCN,4,1
2591,GCN,1,1
2592,GCN,1,1
2593,GCN,1,2
2594,GCN,2,1
2595,GCN,2,2
2596,GCN,1,2
2597,GCN,3,1
2598,GCN,2,2
2599,GCN,1,1
2600,GCN,1,2
2601,GCN,1,1
2602,GCN,1,1
2603,GCN,1,1
2604,GCN,3,1
2605,GCN,3,2
2606,GCN,1,1
2607,GCN,1,1
2608,GCN,2,2
2609,GCN,3,1
2610,GCN,3,1
2611,GCN,1,2
2612,GCN,2,1
2613,GCN,3,1
2614,GCN,2,2
2615,GCN,5,2
2616,GCN,1,1
2617,GCN,3,1
2618,GCN,5,2
2619,GCN,2,1
2620,GCN,1,1
2621,GCN,2,1
2622,GCN,3,1
2623,GCN,5,2
2624,GCN,2,2
2625,GCN,1,1
2626,GCN,2,2
2627,GCN,3,2
2628,GCN,4,2
2629,GCN,3,1
2630,GCN,1,1
2631,GCN,1,1
